name,xmin,ymin,xmax,ymax,width,height,class
BRATS_225-86,42,126,129,179,240,240,glioma
BRATS_225-80,44,128,121,179,240,240,glioma
BRATS_225-79,44,128,121,179,240,240,glioma
BRATS_225-77,46,127,120,179,240,240,glioma
BRATS_225-78,46,127,121,179,240,240,glioma
BRATS_225-87,43,126,129,179,240,240,glioma
BRATS_225-76,51,127,119,179,240,240,glioma
BRATS_225-88,42,126,129,179,240,240,glioma
BRATS_225-75,51,128,119,180,240,240,glioma
BRATS_225-89,43,124,129,179,240,240,glioma
BRATS_225-74,51,128,120,179,240,240,glioma
BRATS_225-90,42,125,129,179,240,240,glioma
BRATS_225-73,45,130,120,179,240,240,glioma
BRATS_225-91,40,125,129,179,240,240,glioma
BRATS_225-92,43,125,129,179,240,240,glioma
BRATS_226-74,52,69,95,161,240,240,glioma
BRATS_226-73,46,69,95,161,240,240,glioma
BRATS_226-71,46,76,97,161,240,240,glioma
BRATS_226-72,46,69,97,161,240,240,glioma
BRATS_226-75,52,69,95,161,240,240,glioma
BRATS_226-76,51,71,95,161,240,240,glioma
BRATS_226-70,45,75,97,161,240,240,glioma
BRATS_226-69,45,72,97,161,240,240,glioma
BRATS_226-77,46,71,95,161,240,240,glioma
BRATS_226-78,46,73,95,161,240,240,glioma
BRATS_226-68,46,72,97,161,240,240,glioma
BRATS_226-79,44,72,95,161,240,240,glioma
BRATS_226-67,47,72,97,161,240,240,glioma
BRATS_226-80,43,73,95,161,240,240,glioma
BRATS_226-66,47,73,97,161,240,240,glioma
BRATS_226-81,40,73,95,161,240,240,glioma
BRATS_226-65,54,84,97,160,240,240,glioma
BRATS_226-82,40,74,95,161,240,240,glioma
BRATS_226-83,40,75,95,161,240,240,glioma
BRATS_226-64,56,84,97,159,240,240,glioma
BRATS_227-77,107,71,153,108,240,240,glioma
BRATS_227-78,106,70,153,109,240,240,glioma
BRATS_227-76,107,71,153,108,240,240,glioma
BRATS_227-75,106,71,153,107,240,240,glioma
BRATS_227-79,106,70,155,109,240,240,glioma
BRATS_227-74,107,73,151,107,240,240,glioma
BRATS_227-73,107,74,151,107,240,240,glioma
BRATS_227-80,107,70,159,122,240,240,glioma
BRATS_227-72,105,74,151,106,240,240,glioma
BRATS_227-81,106,70,161,131,240,240,glioma
BRATS_227-82,105,70,163,131,240,240,glioma
BRATS_227-71,107,74,150,105,240,240,glioma
BRATS_227-83,104,70,163,135,240,240,glioma
BRATS_227-84,99,69,164,136,240,240,glioma
BRATS_227-85,94,68,164,137,240,240,glioma
BRATS_227-70,107,75,150,105,240,240,glioma
BRATS_227-86,94,68,164,139,240,240,glioma
BRATS_227-69,107,76,150,103,240,240,glioma
BRATS_227-87,96,68,165,140,240,240,glioma
BRATS_227-88,96,68,165,141,240,240,glioma
BRATS_228-77,117,72,176,121,240,240,glioma
BRATS_228-78,114,72,169,121,240,240,glioma
BRATS_228-76,118,72,176,119,240,240,glioma
BRATS_228-75,118,73,177,126,240,240,glioma
BRATS_228-79,114,72,170,121,240,240,glioma
BRATS_228-74,118,74,178,127,240,240,glioma
BRATS_228-73,117,73,178,128,240,240,glioma
BRATS_228-80,114,71,170,130,240,240,glioma
BRATS_228-72,115,74,178,128,240,240,glioma
BRATS_228-81,111,71,170,133,240,240,glioma
BRATS_228-82,112,71,172,134,240,240,glioma
BRATS_228-71,115,75,176,127,240,240,glioma
BRATS_228-83,111,70,171,135,240,240,glioma
BRATS_228-84,111,70,168,136,240,240,glioma
BRATS_228-85,109,69,171,140,240,240,glioma
BRATS_228-70,114,75,176,126,240,240,glioma
BRATS_228-86,109,69,171,140,240,240,glioma
BRATS_228-69,114,76,175,126,240,240,glioma
BRATS_228-87,109,69,172,141,240,240,glioma
BRATS_228-88,109,69,173,141,240,240,glioma
BRATS_229-78,64,59,151,118,240,240,glioma
BRATS_229-77,64,59,150,118,240,240,glioma
BRATS_229-79,64,60,149,118,240,240,glioma
BRATS_229-80,63,59,149,118,240,240,glioma
BRATS_229-81,64,59,150,119,240,240,glioma
BRATS_229-76,64,58,150,118,240,240,glioma
BRATS_229-82,63,59,150,118,240,240,glioma
BRATS_229-75,64,59,151,118,240,240,glioma
BRATS_229-74,64,59,152,119,240,240,glioma
BRATS_229-73,64,59,152,119,240,240,glioma
BRATS_229-83,64,59,148,119,240,240,glioma
BRATS_229-84,64,60,150,121,240,240,glioma
BRATS_229-72,64,58,152,118,240,240,glioma
BRATS_229-85,65,60,148,119,240,240,glioma
BRATS_229-71,64,58,153,118,240,240,glioma
BRATS_229-86,66,60,148,119,240,240,glioma
BRATS_229-87,67,60,148,118,240,240,glioma
BRATS_229-70,64,59,153,120,240,240,glioma
BRATS_229-69,65,59,153,119,240,240,glioma
BRATS_229-88,67,60,147,118,240,240,glioma
BRATS_230-92,140,98,189,119,240,240,glioma
BRATS_230-93,136,98,189,119,240,240,glioma
BRATS_230-94,132,98,187,119,240,240,glioma
BRATS_230-95,131,98,187,119,240,240,glioma
BRATS_230-96,130,98,187,119,240,240,glioma
BRATS_230-97,130,97,187,120,240,240,glioma
BRATS_230-98,128,97,187,120,240,240,glioma
BRATS_230-99,127,97,186,121,240,240,glioma
BRATS_230-100,127,98,186,121,240,240,glioma
BRATS_230-101,126,98,186,121,240,240,glioma
BRATS_230-102,126,100,185,121,240,240,glioma
BRATS_230-103,125,99,185,121,240,240,glioma
BRATS_231-91,44,64,111,113,240,240,glioma
BRATS_231-93,43,65,110,112,240,240,glioma
BRATS_231-89,44,63,113,113,240,240,glioma
BRATS_231-92,43,65,111,112,240,240,glioma
BRATS_231-94,42,65,110,111,240,240,glioma
BRATS_231-95,43,66,109,110,240,240,glioma
BRATS_231-87,45,62,115,113,240,240,glioma
BRATS_231-90,44,63,112,113,240,240,glioma
BRATS_231-88,44,63,114,113,240,240,glioma
BRATS_231-85,40,61,117,113,240,240,glioma
BRATS_231-96,43,66,108,110,240,240,glioma
BRATS_231-86,42,62,115,113,240,240,glioma
BRATS_231-97,44,66,107,109,240,240,glioma
BRATS_231-62,50,59,106,105,240,240,glioma
BRATS_231-61,50,59,104,105,240,240,glioma
BRATS_231-63,42,59,109,106,240,240,glioma
BRATS_231-99,46,68,107,107,240,240,glioma
BRATS_231-98,44,67,107,108,240,240,glioma
BRATS_231-65,40,60,120,108,240,240,glioma
BRATS_231-64,42,60,111,107,240,240,glioma
BRATS_232-63,110,58,147,91,240,240,glioma
BRATS_232-62,108,58,147,91,240,240,glioma
BRATS_232-61,106,58,151,93,240,240,glioma
BRATS_232-60,104,58,150,95,240,240,glioma
BRATS_232-59,104,58,151,96,240,240,glioma
BRATS_232-58,102,58,151,96,240,240,glioma
BRATS_232-57,102,58,151,99,240,240,glioma
BRATS_232-56,102,58,151,99,240,240,glioma
BRATS_232-55,102,58,151,98,240,240,glioma
BRATS_232-54,100,58,151,99,240,240,glioma
BRATS_232-53,100,58,151,98,240,240,glioma
BRATS_232-52,102,58,151,98,240,240,glioma
BRATS_232-51,103,56,151,99,240,240,glioma
BRATS_233-76,106,62,149,99,240,240,glioma
BRATS_233-75,107,62,150,98,240,240,glioma
BRATS_233-77,105,62,150,100,240,240,glioma
BRATS_233-78,106,62,150,100,240,240,glioma
BRATS_233-74,108,62,148,98,240,240,glioma
BRATS_233-79,104,60,149,101,240,240,glioma
BRATS_233-73,109,62,148,97,240,240,glioma
BRATS_233-80,106,60,150,101,240,240,glioma
BRATS_233-81,106,60,150,101,240,240,glioma
BRATS_233-82,106,61,150,101,240,240,glioma
BRATS_233-72,109,62,148,97,240,240,glioma
BRATS_233-71,109,62,148,96,240,240,glioma
BRATS_233-83,105,62,150,102,240,240,glioma
BRATS_233-70,111,63,147,95,240,240,glioma
BRATS_233-84,104,61,150,102,240,240,glioma
BRATS_233-69,113,64,146,95,240,240,glioma
BRATS_233-85,104,61,150,102,240,240,glioma
BRATS_233-86,104,61,150,102,240,240,glioma
BRATS_233-68,113,64,146,94,240,240,glioma
BRATS_233-87,105,61,150,102,240,240,glioma
BRATS_234-73,59,93,120,160,240,240,glioma
BRATS_234-74,58,91,120,160,240,240,glioma
BRATS_234-75,58,91,121,160,240,240,glioma
BRATS_234-78,55,91,122,163,240,240,glioma
BRATS_234-71,60,96,110,160,240,240,glioma
BRATS_234-76,58,91,121,161,240,240,glioma
BRATS_234-72,59,94,110,160,240,240,glioma
BRATS_234-70,60,99,110,160,240,240,glioma
BRATS_234-77,57,92,122,161,240,240,glioma
BRATS_234-79,55,96,122,163,240,240,glioma
BRATS_234-69,62,101,110,160,240,240,glioma
BRATS_234-80,54,98,122,163,240,240,glioma
BRATS_234-81,54,98,122,163,240,240,glioma
BRATS_234-82,53,98,124,163,240,240,glioma
BRATS_234-68,62,104,109,160,240,240,glioma
BRATS_234-67,63,108,109,161,240,240,glioma
BRATS_234-83,53,98,124,163,240,240,glioma
BRATS_234-84,53,97,124,163,240,240,glioma
BRATS_234-85,53,96,124,163,240,240,glioma
BRATS_234-66,64,119,108,160,240,240,glioma
BRATS_235-81,83,119,146,175,240,240,glioma
BRATS_235-80,82,119,146,175,240,240,glioma
BRATS_235-82,81,119,147,175,240,240,glioma
BRATS_235-79,83,120,146,175,240,240,glioma
BRATS_235-83,80,119,147,175,240,240,glioma
BRATS_235-78,86,120,146,175,240,240,glioma
BRATS_235-77,90,121,145,175,240,240,glioma
BRATS_235-84,80,119,148,175,240,240,glioma
BRATS_235-85,80,119,147,175,240,240,glioma
BRATS_235-86,79,119,147,175,240,240,glioma
BRATS_235-76,89,121,145,173,240,240,glioma
BRATS_235-87,79,120,147,175,240,240,glioma
BRATS_235-75,92,121,143,173,240,240,glioma
BRATS_235-88,79,122,147,175,240,240,glioma
BRATS_235-89,78,123,147,175,240,240,glioma
BRATS_235-74,94,122,142,173,240,240,glioma
BRATS_235-90,79,125,147,175,240,240,glioma
BRATS_235-73,95,122,141,172,240,240,glioma
BRATS_235-91,78,125,147,175,240,240,glioma
BRATS_235-72,96,139,139,172,240,240,glioma
BRATS_236-75,111,68,190,143,240,240,glioma
BRATS_236-76,111,68,189,143,240,240,glioma
BRATS_236-73,111,70,189,143,240,240,glioma
BRATS_236-74,111,70,189,143,240,240,glioma
BRATS_236-77,111,66,191,144,240,240,glioma
BRATS_236-78,111,66,192,144,240,240,glioma
BRATS_236-72,110,70,188,143,240,240,glioma
BRATS_236-71,108,70,187,143,240,240,glioma
BRATS_236-79,109,66,191,145,240,240,glioma
BRATS_236-80,108,66,191,145,240,240,glioma
BRATS_236-70,107,70,187,143,240,240,glioma
BRATS_236-81,109,66,191,146,240,240,glioma
BRATS_236-69,107,71,187,142,240,240,glioma
BRATS_236-82,109,66,190,146,240,240,glioma
BRATS_236-83,108,66,190,146,240,240,glioma
BRATS_236-68,108,72,187,141,240,240,glioma
BRATS_236-84,107,66,190,145,240,240,glioma
BRATS_236-67,107,72,186,141,240,240,glioma
BRATS_236-85,110,66,190,146,240,240,glioma
BRATS_236-86,112,66,190,144,240,240,glioma
BRATS_237-77,130,105,190,170,240,240,glioma
BRATS_237-78,130,105,190,170,240,240,glioma
BRATS_237-76,129,105,190,169,240,240,glioma
BRATS_237-79,129,102,190,171,240,240,glioma
BRATS_237-75,126,105,191,168,240,240,glioma
BRATS_237-80,130,101,190,171,240,240,glioma
BRATS_237-74,125,105,191,168,240,240,glioma
BRATS_237-81,130,100,190,171,240,240,glioma
BRATS_237-73,125,105,191,168,240,240,glioma
BRATS_237-82,130,100,190,171,240,240,glioma
BRATS_237-83,130,100,191,171,240,240,glioma
BRATS_237-72,123,105,190,168,240,240,glioma
BRATS_237-84,130,100,191,170,240,240,glioma
BRATS_237-71,123,106,190,166,240,240,glioma
BRATS_237-85,129,102,191,170,240,240,glioma
BRATS_237-86,129,103,191,170,240,240,glioma
BRATS_237-70,122,106,189,166,240,240,glioma
BRATS_237-87,129,103,191,169,240,240,glioma
BRATS_237-69,121,105,189,166,240,240,glioma
BRATS_237-88,128,104,191,169,240,240,glioma
BRATS_238-77,54,62,83,84,240,240,glioma
BRATS_238-79,54,62,83,84,240,240,glioma
BRATS_238-78,54,62,83,84,240,240,glioma
BRATS_238-75,53,62,83,83,240,240,glioma
BRATS_238-76,54,62,83,84,240,240,glioma
BRATS_238-80,54,62,83,85,240,240,glioma
BRATS_238-81,54,62,84,87,240,240,glioma
BRATS_238-82,54,63,84,87,240,240,glioma
BRATS_238-83,54,64,83,86,240,240,glioma
BRATS_238-84,54,64,83,86,240,240,glioma
BRATS_238-85,54,64,83,87,240,240,glioma
BRATS_238-86,53,64,83,87,240,240,glioma
BRATS_239-77,37,118,149,171,240,240,glioma
BRATS_239-75,37,118,147,173,240,240,glioma
BRATS_239-78,38,118,149,171,240,240,glioma
BRATS_239-79,37,118,147,171,240,240,glioma
BRATS_239-76,37,118,147,172,240,240,glioma
BRATS_239-80,38,118,147,170,240,240,glioma
BRATS_239-74,37,118,147,173,240,240,glioma
BRATS_239-81,37,119,145,170,240,240,glioma
BRATS_239-82,38,119,145,169,240,240,glioma
BRATS_239-73,38,118,147,174,240,240,glioma
BRATS_239-83,38,119,143,169,240,240,glioma
BRATS_239-84,39,120,143,169,240,240,glioma
BRATS_239-85,39,120,104,169,240,240,glioma
BRATS_239-72,37,118,147,175,240,240,glioma
BRATS_239-86,39,120,103,170,240,240,glioma
BRATS_239-71,37,118,148,176,240,240,glioma
BRATS_239-87,39,120,102,169,240,240,glioma
BRATS_239-88,39,120,102,171,240,240,glioma
BRATS_239-89,40,120,102,171,240,240,glioma
BRATS_239-70,38,118,147,177,240,240,glioma
BRATS_240-77,37,109,146,177,240,240,glioma
BRATS_240-75,37,108,146,177,240,240,glioma
BRATS_240-78,38,110,148,177,240,240,glioma
BRATS_240-79,38,110,147,176,240,240,glioma
BRATS_240-76,37,108,146,177,240,240,glioma
BRATS_240-80,38,109,147,176,240,240,glioma
BRATS_240-74,37,108,146,180,240,240,glioma
BRATS_240-81,38,110,145,176,240,240,glioma
BRATS_240-82,38,109,139,176,240,240,glioma
BRATS_240-73,36,108,146,181,240,240,glioma
BRATS_240-83,38,110,137,176,240,240,glioma
BRATS_240-84,39,110,137,176,240,240,glioma
BRATS_240-85,39,67,137,175,240,240,glioma
BRATS_240-72,36,120,146,182,240,240,glioma
BRATS_240-86,39,67,136,175,240,240,glioma
BRATS_240-71,36,119,146,182,240,240,glioma
BRATS_240-87,40,66,136,174,240,240,glioma
BRATS_240-88,40,65,132,174,240,240,glioma
BRATS_240-89,40,64,133,173,240,240,glioma
BRATS_240-70,35,101,147,182,240,240,glioma
BRATS_241-77,42,122,147,172,240,240,glioma
BRATS_241-75,42,121,144,183,240,240,glioma
BRATS_241-78,42,123,146,171,240,240,glioma
BRATS_241-79,40,123,143,169,240,240,glioma
BRATS_241-76,42,122,141,173,240,240,glioma
BRATS_241-80,40,123,145,170,240,240,glioma
BRATS_241-74,42,122,143,183,240,240,glioma
BRATS_241-81,40,124,145,169,240,240,glioma
BRATS_241-82,40,124,101,167,240,240,glioma
BRATS_241-73,42,120,145,183,240,240,glioma
BRATS_241-83,40,124,97,167,240,240,glioma
BRATS_241-84,40,124,94,167,240,240,glioma
BRATS_241-85,42,122,96,167,240,240,glioma
BRATS_241-72,42,122,145,181,240,240,glioma
BRATS_241-86,42,122,95,168,240,240,glioma
BRATS_241-71,42,100,146,181,240,240,glioma
BRATS_241-87,42,122,93,169,240,240,glioma
BRATS_241-88,42,122,93,169,240,240,glioma
BRATS_241-89,43,122,90,169,240,240,glioma
BRATS_241-70,42,100,146,181,240,240,glioma
BRATS_242-77,36,93,145,176,240,240,glioma
BRATS_242-78,36,92,145,176,240,240,glioma
BRATS_242-75,37,94,145,181,240,240,glioma
BRATS_242-79,37,92,145,173,240,240,glioma
BRATS_242-76,36,94,145,181,240,240,glioma
BRATS_242-80,37,92,145,169,240,240,glioma
BRATS_242-74,38,95,145,182,240,240,glioma
BRATS_242-81,38,92,145,169,240,240,glioma
BRATS_242-82,38,91,145,169,240,240,glioma
BRATS_242-73,38,96,145,182,240,240,glioma
BRATS_242-83,38,92,145,170,240,240,glioma
BRATS_242-84,38,92,145,170,240,240,glioma
BRATS_242-85,38,92,143,170,240,240,glioma
BRATS_242-72,39,95,145,182,240,240,glioma
BRATS_242-86,40,93,143,170,240,240,glioma
BRATS_242-71,38,90,146,182,240,240,glioma
BRATS_242-87,40,93,139,170,240,240,glioma
BRATS_242-88,40,94,139,170,240,240,glioma
BRATS_242-89,41,96,134,170,240,240,glioma
BRATS_242-70,38,90,147,182,240,240,glioma
BRATS_243-73,87,141,147,185,240,240,glioma
BRATS_243-72,87,141,147,185,240,240,glioma
BRATS_243-74,87,141,149,185,240,240,glioma
BRATS_243-71,86,141,147,185,240,240,glioma
BRATS_243-75,88,143,147,185,240,240,glioma
BRATS_243-70,86,139,147,186,240,240,glioma
BRATS_243-69,85,141,147,187,240,240,glioma
BRATS_243-76,89,144,147,184,240,240,glioma
BRATS_243-68,83,141,146,186,240,240,glioma
BRATS_243-77,89,146,146,184,240,240,glioma
BRATS_243-67,83,141,146,186,240,240,glioma
BRATS_243-66,83,140,145,186,240,240,glioma
BRATS_243-78,90,146,145,184,240,240,glioma
BRATS_243-65,83,141,148,187,240,240,glioma
BRATS_243-79,90,147,145,184,240,240,glioma
BRATS_243-64,83,141,145,187,240,240,glioma
BRATS_243-80,91,149,144,183,240,240,glioma
BRATS_243-63,83,140,144,186,240,240,glioma
BRATS_243-81,92,150,142,183,240,240,glioma
BRATS_243-82,94,151,141,183,240,240,glioma
BRATS_244-72,110,68,183,135,240,240,glioma
BRATS_244-71,110,68,183,135,240,240,glioma
BRATS_244-73,112,68,183,135,240,240,glioma
BRATS_244-69,111,67,184,135,240,240,glioma
BRATS_244-70,111,68,184,135,240,240,glioma
BRATS_244-74,113,68,183,135,240,240,glioma
BRATS_244-68,112,67,184,135,240,240,glioma
BRATS_244-75,114,68,182,135,240,240,glioma
BRATS_244-67,113,67,184,135,240,240,glioma
BRATS_244-76,115,70,182,135,240,240,glioma
BRATS_244-66,113,67,185,135,240,240,glioma
BRATS_244-65,113,67,185,135,240,240,glioma
BRATS_244-77,115,70,181,135,240,240,glioma
BRATS_244-78,116,71,181,135,240,240,glioma
BRATS_244-64,114,67,185,134,240,240,glioma
BRATS_244-63,114,67,185,134,240,240,glioma
BRATS_244-79,116,71,180,135,240,240,glioma
BRATS_244-80,117,72,179,134,240,240,glioma
BRATS_244-62,114,67,185,134,240,240,glioma
BRATS_244-81,116,73,179,134,240,240,glioma
BRATS_245-72,120,79,170,134,240,240,glioma
BRATS_245-71,120,78,172,134,240,240,glioma
BRATS_245-73,120,80,166,133,240,240,glioma
BRATS_245-69,118,76,173,134,240,240,glioma
BRATS_245-70,118,77,173,134,240,240,glioma
BRATS_245-74,121,80,166,133,240,240,glioma
BRATS_245-68,117,75,174,134,240,240,glioma
BRATS_245-75,124,82,166,133,240,240,glioma
BRATS_245-67,117,74,175,133,240,240,glioma
BRATS_245-76,125,87,162,133,240,240,glioma
BRATS_245-66,116,73,175,133,240,240,glioma
BRATS_245-65,116,72,175,133,240,240,glioma
BRATS_245-77,126,88,161,133,240,240,glioma
BRATS_245-78,126,88,161,133,240,240,glioma
BRATS_245-64,116,72,175,133,240,240,glioma
BRATS_245-63,115,72,176,134,240,240,glioma
BRATS_245-79,127,89,159,133,240,240,glioma
BRATS_245-62,112,72,176,135,240,240,glioma
BRATS_246-72,116,75,171,133,240,240,glioma
BRATS_246-71,116,75,171,133,240,240,glioma
BRATS_246-73,116,75,171,133,240,240,glioma
BRATS_246-69,116,74,173,133,240,240,glioma
BRATS_246-70,116,74,172,133,240,240,glioma
BRATS_246-74,116,76,165,133,240,240,glioma
BRATS_246-68,116,75,173,134,240,240,glioma
BRATS_246-75,120,78,164,133,240,240,glioma
BRATS_246-67,116,73,174,134,240,240,glioma
BRATS_246-76,126,86,164,132,240,240,glioma
BRATS_246-66,116,72,174,134,240,240,glioma
BRATS_246-65,116,72,175,133,240,240,glioma
BRATS_246-77,128,86,161,132,240,240,glioma
BRATS_246-78,129,86,161,132,240,240,glioma
BRATS_246-64,116,72,176,133,240,240,glioma
BRATS_246-63,116,71,175,133,240,240,glioma
BRATS_246-62,112,69,176,132,240,240,glioma
BRATS_247-72,126,78,168,131,240,240,glioma
BRATS_247-71,118,78,169,131,240,240,glioma
BRATS_247-73,127,78,168,131,240,240,glioma
BRATS_247-69,118,76,171,131,240,240,glioma
BRATS_247-70,118,77,171,131,240,240,glioma
BRATS_247-74,127,79,166,131,240,240,glioma
BRATS_247-68,118,73,173,131,240,240,glioma
BRATS_247-75,127,81,165,130,240,240,glioma
BRATS_247-67,118,73,173,131,240,240,glioma
BRATS_247-76,128,81,165,130,240,240,glioma
BRATS_247-66,118,73,176,131,240,240,glioma
BRATS_247-65,119,73,177,131,240,240,glioma
BRATS_247-77,130,82,164,129,240,240,glioma
BRATS_247-78,130,84,165,129,240,240,glioma
BRATS_247-64,117,72,177,131,240,240,glioma
BRATS_247-63,118,72,177,131,240,240,glioma
BRATS_247-79,131,87,166,129,240,240,glioma
BRATS_247-62,117,71,177,131,240,240,glioma
BRATS_248-72,126,86,169,132,240,240,glioma
BRATS_248-71,124,84,169,132,240,240,glioma
BRATS_248-73,127,86,168,132,240,240,glioma
BRATS_248-69,121,80,170,131,240,240,glioma
BRATS_248-70,124,82,169,132,240,240,glioma
BRATS_248-74,127,88,168,131,240,240,glioma
BRATS_248-68,124,79,170,131,240,240,glioma
BRATS_248-75,128,90,166,131,240,240,glioma
BRATS_248-67,123,79,170,131,240,240,glioma
BRATS_248-76,130,90,166,131,240,240,glioma
BRATS_248-66,124,78,171,130,240,240,glioma
BRATS_248-65,124,78,172,131,240,240,glioma
BRATS_248-64,123,77,173,130,240,240,glioma
BRATS_248-63,123,76,174,130,240,240,glioma
BRATS_248-62,123,74,174,130,240,240,glioma
BRATS_249-77,82,87,190,182,240,240,glioma
BRATS_249-79,82,85,190,182,240,240,glioma
BRATS_249-78,82,86,190,182,240,240,glioma
BRATS_249-80,82,85,190,182,240,240,glioma
BRATS_249-81,82,84,190,183,240,240,glioma
BRATS_249-82,82,83,191,183,240,240,glioma
BRATS_249-76,83,88,189,182,240,240,glioma
BRATS_249-75,83,88,189,180,240,240,glioma
BRATS_249-83,82,83,190,183,240,240,glioma
BRATS_249-84,83,83,190,183,240,240,glioma
BRATS_249-74,84,89,189,181,240,240,glioma
BRATS_249-73,84,90,188,181,240,240,glioma
BRATS_249-85,84,83,190,183,240,240,glioma
BRATS_249-86,84,83,190,183,240,240,glioma
BRATS_249-87,86,83,190,183,240,240,glioma
BRATS_249-72,84,91,188,180,240,240,glioma
BRATS_249-71,85,92,187,180,240,240,glioma
BRATS_249-88,86,83,189,183,240,240,glioma
BRATS_249-89,88,83,188,183,240,240,glioma
BRATS_249-90,88,83,187,183,240,240,glioma
BRATS_250-77,103,71,180,149,240,240,glioma
BRATS_250-79,106,69,184,148,240,240,glioma
BRATS_250-78,103,70,182,150,240,240,glioma
BRATS_250-80,105,68,185,148,240,240,glioma
BRATS_250-81,107,66,186,149,240,240,glioma
BRATS_250-82,109,66,187,139,240,240,glioma
BRATS_250-76,104,71,180,148,240,240,glioma
BRATS_250-75,100,71,180,150,240,240,glioma
BRATS_250-83,109,66,187,149,240,240,glioma
BRATS_250-84,109,66,187,140,240,240,glioma
BRATS_250-74,100,71,179,150,240,240,glioma
BRATS_250-73,98,72,179,146,240,240,glioma
BRATS_250-85,109,65,187,137,240,240,glioma
BRATS_250-86,109,64,187,126,240,240,glioma
BRATS_250-87,109,66,185,126,240,240,glioma
BRATS_250-72,99,72,179,145,240,240,glioma
BRATS_250-71,98,73,179,145,240,240,glioma
BRATS_250-88,109,65,185,126,240,240,glioma
BRATS_250-89,109,65,184,127,240,240,glioma
BRATS_250-90,109,65,185,127,240,240,glioma
BRATS_251-77,104,67,187,154,240,240,glioma
BRATS_251-79,103,65,189,153,240,240,glioma
BRATS_251-78,103,66,188,153,240,240,glioma
BRATS_251-80,103,65,189,153,240,240,glioma
BRATS_251-81,103,63,190,153,240,240,glioma
BRATS_251-82,103,62,190,153,240,240,glioma
BRATS_251-76,104,69,187,154,240,240,glioma
BRATS_251-75,104,72,187,154,240,240,glioma
BRATS_251-83,103,62,190,153,240,240,glioma
BRATS_251-84,102,62,190,153,240,240,glioma
BRATS_251-74,104,73,186,154,240,240,glioma
BRATS_251-73,104,73,187,154,240,240,glioma
BRATS_251-85,102,63,189,165,240,240,glioma
BRATS_251-86,101,63,189,168,240,240,glioma
BRATS_251-87,101,63,189,170,240,240,glioma
BRATS_251-72,105,73,187,155,240,240,glioma
BRATS_251-71,104,72,187,157,240,240,glioma
BRATS_251-88,99,63,189,170,240,240,glioma
BRATS_251-89,99,61,189,171,240,240,glioma
BRATS_251-90,98,61,188,172,240,240,glioma
BRATS_252-87,86,74,138,101,240,240,glioma
BRATS_252-88,86,74,138,101,240,240,glioma
BRATS_252-86,84,72,140,102,240,240,glioma
BRATS_252-89,90,79,137,100,240,240,glioma
BRATS_252-85,84,72,139,103,240,240,glioma
BRATS_252-90,90,80,137,100,240,240,glioma
BRATS_252-84,86,70,140,109,240,240,glioma
BRATS_252-83,87,70,140,110,240,240,glioma
BRATS_252-82,87,70,140,111,240,240,glioma
BRATS_252-81,87,68,140,111,240,240,glioma
BRATS_252-80,88,68,145,125,240,240,glioma
BRATS_252-79,88,68,145,126,240,240,glioma
BRATS_252-78,89,67,146,127,240,240,glioma
BRATS_252-77,89,67,147,127,240,240,glioma
BRATS_252-76,90,67,148,129,240,240,glioma
BRATS_252-75,91,67,148,132,240,240,glioma
BRATS_253-83,79,141,113,176,240,240,glioma
BRATS_253-84,77,141,115,180,240,240,glioma
BRATS_253-85,74,140,116,181,240,240,glioma
BRATS_253-86,73,138,117,181,240,240,glioma
BRATS_253-87,71,138,117,182,240,240,glioma
BRATS_253-88,71,141,118,182,240,240,glioma
BRATS_253-89,68,141,119,182,240,240,glioma
BRATS_254-77,90,74,152,171,240,240,glioma
BRATS_254-76,91,74,152,172,240,240,glioma
BRATS_254-78,91,74,151,170,240,240,glioma
BRATS_254-75,91,70,153,171,240,240,glioma
BRATS_254-74,92,70,154,171,240,240,glioma
BRATS_254-79,90,78,152,171,240,240,glioma
BRATS_254-80,90,79,152,170,240,240,glioma
BRATS_254-73,91,70,155,171,240,240,glioma
BRATS_254-72,92,70,156,171,240,240,glioma
BRATS_254-81,90,82,153,170,240,240,glioma
BRATS_254-82,91,84,153,170,240,240,glioma
BRATS_254-71,92,70,157,171,240,240,glioma
BRATS_254-70,93,72,156,171,240,240,glioma
BRATS_254-83,90,86,150,170,240,240,glioma
BRATS_254-69,93,72,153,170,240,240,glioma
BRATS_254-84,92,132,150,169,240,240,glioma
BRATS_254-68,92,72,153,170,240,240,glioma
BRATS_254-67,92,72,153,170,240,240,glioma
BRATS_254-85,92,132,150,170,240,240,glioma
BRATS_254-86,91,132,144,170,240,240,glioma
BRATS_255-86,117,124,155,145,240,240,glioma
BRATS_255-87,115,122,158,151,240,240,glioma
BRATS_255-88,114,122,166,152,240,240,glioma
BRATS_255-89,111,120,167,153,240,240,glioma
BRATS_255-90,107,119,168,158,240,240,glioma
BRATS_255-91,107,120,169,160,240,240,glioma
BRATS_255-92,105,120,169,162,240,240,glioma
BRATS_255-93,104,118,169,163,240,240,glioma
BRATS_255-94,101,118,170,163,240,240,glioma
BRATS_255-95,99,118,171,167,240,240,glioma
BRATS_255-96,99,118,171,169,240,240,glioma
BRATS_255-97,97,116,171,169,240,240,glioma
BRATS_255-98,96,116,172,169,240,240,glioma
BRATS_255-99,95,116,173,170,240,240,glioma
BRATS_256-80,74,84,134,136,240,240,glioma
BRATS_256-79,75,83,134,136,240,240,glioma
